0602 10,"- Издънки, невкоренени и калеми"
0602 10 10,"-- От лоза"
0602 10 90,"-- Други"
0602 20,"- Дървета, храсти и дръвчета с годни за консумация плодове, присадени или неприсадени"
0602 20 10,"-- Лозови пръчки, присадени (ашладисани) или вкоренени"
0602,"-- Други"
0602 20 20,"--- С голи корени"
0602,"--- Други"
0602 20 30,"---- Цитрусови"
0602 20 80,"---- Други"
0602 30 00,"- Рододендрони и азалии, присадени или неприсадени"
0602 40 00,"- Рози, присадени или неприсадени"
0602 90,"- Други"
0602 90 10,"-- Гъбен мицел"
0602 90 20,"-- Ананасови растения"
0602 90 30,"-- Зеленчукови и ягодови растения"
0602,"-- Други"
0602,"--- Полски растения"
0602,"---- Дървета, храсти и дръвчета"
0602 90 41,"----- Горски"
0602,"----- Други"
0602 90 45,"------ Вкоренени издънки и млади растения"
0602,"------ Други"
0602 90 46,"------- С голи корени"
0602,"------- Други"
0602 90 47,"-------- Иглолистни дървета и вечнозелени растения"
0602 90 48,"-------- Други"
0602 90 50,"---- Други полски растения"
0602,"--- Стайни растения"
0602 90 70,"---- Вкоренени издънки и млади растения, с изключение на кактусите"
0602,"---- Други"
0602 90 91,"----- Цветни растения с пъпки или с цветове, с изключение на кактусите"
0602 90 99,"----- Други"
0603,"Цветя и цветни пъпки, отрязани, за букети или украса, свежи, сушени, избелени, боядисани, импрегнирани или приготвени по друг начин"
,"- Свежи"
0603 11 00,"-- Рози"
0603 12 00,"-- Карамфили"
0603 13 00,"-- Орхидеи"
0603 14 00,"-- Хризантеми"
0603 15 00,"-- Кремове (Lilium spp.)"
0603 19,"-- Други"
0603 19 10,"--- Гладиоли"
0603 19 20,"--- Лютичета"
0603 19 70,"--- Други"
0603 90 00,"- Други"
0604,"Шума, листа, клони и други части на растенията, без цветове и цветни пъпки, треви, мъхове и лишеи за букети или украса, свежи, сушени, избелени, боядисани, импрегнирани или приготвени по друг начин"
0604 20,"- Свежи"
0604,"-- Мъхове и лишеи"
0604 20 11,"--- Eленови лишеи"
0604 20 19,"--- Други"
0604 20 20,"-- Коледни елхи"
0604 20 40,"-- Клони от иглолистни дървета"
0604 20 90,"-- Други"
0604 90,"- Други"
0604,"-- Мъхове и лишеи"
0604 90 11,"--- Eленови лишеи"
0604 90 19,"--- Други"
0604,"-- Други"
0604 90 91,"--- Само сушени"
0604 90 99,"--- Други"
07,"ГЛАВА 7 - ЗЕЛЕНЧУЦИ, РАСТЕНИЯ, КОРЕНИ И ГРУДКИ, ГОДНИ ЗА КОНСУМАЦИЯ"
0701,"Картофи, пресни или охладени"
0701 10 00 ,"- За посев"
0701 90,"- Други"
0701 90 10 ,"-- Предназначени за производство на нишесте"
0701,"-- Други"
0701 90 50 ,"--- Ранни картофи, от 1 януари до 30 юни"
0701 90 90 ,"--- Други"
0702,"Домати, пресни или охладени"
0702 00 10 ,"- Цели домати, чийто най-голям диаметър е по-малък от 47 mm"
,"- Други"
0702 00 91 ,"-- На гроздове"
0702 00 99 ,"-- Други"
0703,"Лук, шалот, чесън, праз и други лукови зеленчуци, пресни или охладени"
0703 10,"- Лук и шалот"
0703,"-- Лук"
0703 10 11 ,"--- За посев"
0703 10 19 ,"--- Друг"
0703 10 90 ,"-- Шалот"
0703 20 00 ,"- Чесън"
0703 90 00 ,"- Праз и други лукови зеленчуци"
0704,"Зеле, карфиол, къдраво зеле, алабаш и подобни, годни за консумация зеленчуци от рода Brassica, пресни или охладени"
0704 10,"- Карфиол и броколи"
0704 10 10,"-- Карфиол и главесто броколи"
0704 10 90,"-- Други"
0704 20 00,"- Брюкселско зеле"
0704 90,"- Други"
0704 90 10,"-- Бяло главесто зеле и червено главесто зеле"
0704 90 90,"-- Други"
0705,"Марули (Lactuca sativa) и цикория (Cichorium spp.), пресни или охладени"
,"- Марули"
0705 11 00,"-- Топ салата"
0705 19 00,"-- Други"
,"- Видове цикория"
0705 21 00,"-- Цикория от вида Cichorium intybus var. foliosum"
0705 29 00,"-- Други"
0706,"Моркови, репи, салатно цвекло, козя брада, целина с едри глави, репички и подобни кореноплодни, годни за консумация, пресни или охладени"
0706 10 00 ,"- Моркови и репи"
0706 90,"- Други"
0706 90 10 ,"-- Целина с едри глави"
0706 90 30 ,"-- Хрян (Cochlearia armoracia)"
0706 90 90 ,"-- Други"
0707 00,"Краставици и корнишони, пресни или охладени"
0707 00 05 ,"- Краставици"
0707 00 90 ,"- Корнишони"
0708,"Бобови зеленчуци, със или без шушулките, пресни или охладени"
0708 10 00 ,"- Грах (Pisum sativum)"
0708 20 00 ,"- Фасул (Vigna spp., Phaseolus spp.)"
0708 90 00 ,"- Други бобови зеленчуци"
0709,"Други зеленчуци, пресни или охладени"
0709 20 00 ,"- Аспержи"
0709 30 00 ,"- Патладжани"
0709 40 00 ,"- Целина, различна от целината с едри глави"
,"- Гъби и трюфели"
0709 51 00 ,"-- Гъби от рода Agaricus"
0709 52 00,"-- Гъби от рода Boletus"
0709 53 00,"-- Гъби от рода Cantharellus"
0709 54 00,"-- Шийтаке (Lentinus edodes)"
0709 55 00,"-- Мацутаке (Tricholoma matsutake, Tricholoma magnivelare, Tricholoma anatolicum, Tricholoma dulciolens, Tricholoma caligatum)"
0709 56 00,"-- Трюфели (Tuber spp.)"
0709 59 00,"-- Други"
0709 60,"- Пиперки от рода Capsicum или от рода Pimenta"
0709 60 10 ,"-- Сладки пиперки"
0709,"-- Други"
0709 60 91,"--- От рода Capsicum, предназначени за производство на капсаицин или на багрила от олеорезини от растения от род Capsicum"
0709 60 95,"--- Предназначени за промишлено производство на етерични масла или на резиноиди"
0709 60 99 ,"--- Други"
0709 70 00 ,"- Спанак, новозеландски спанак и лобода"
,"- Други"
0709 91 00 ,"-- Артишок (ангинарии)"
0709 92,"-- Маслини"
0709 92 10,"--- Предназначени за употреба, различна от производството на маслиново масло"
0709 92 90,"--- Други"
0709 93,"-- Тикви (Cucurbita spp.)"
0709 93 10 ,"--- Тиквички"
0709 93 90,"--- Други"
0709 99,"-- Други"
0709 99 10,"--- Салати, различни от марулите (Lactuca sativa) и цикориите (Cichorium spp.)"
0709 99 20,"--- Листно цвекло (или бяло цвекло) и артишок (Cynara cardunculus)"
0709 99 40,"--- Каперси (Carparidacees)"
0709 99 50,"--- Резене"
0709 99 60,"--- Сладка царевица"
0709 99 90,"--- Други"
0710,"Зеленчуци, неварени или варени във вода или на пара, замразени"
0710 10 00,"- Картофи"
,"- Бобови зеленчуци, със или без шушулките"
0710 21 00,"-- Грах (Pisum sativum)"
0710 22 00,"-- Фасул (Vigna spp., Phaseolus spp.)"
0710 29 00,"-- Други"
0710 30 00,"- Спанак, новозеландски спанак и лобода"
0710 40 00,"- Сладка царевица"
0710 80,"- Други зеленчуци"
0710 80 10,"-- Маслини"
0710,"-- Пиперки от рода Capsicum или от рода Pimenta"
0710 80 51,"--- Сладки пиперки"
0710 80 59,"--- Други"
0710,"-- Гъби"
0710 80 61,"--- От рода Agaricus"
0710 80 69,"--- Други"
0710 80 70,"-- Домати"
0710 80 80,"-- Артишок (ангинарии)"
0710 80 85,"-- Аспержи"
0710 80 95,"-- Други"
0710 90 00,"- Зеленчукови смеси"
0711,"Зеленчуци, временно консервирани, но негодни за директна консумация в това състояние"
0711 20,"- Маслини"
0711 20 10,"-- Предназначени за употреба, различна от производството на маслиново масло"
0711 20 90,"-- Други"
0711 40 00,"- Краставици и корнишони"
,"- Гъби и трюфели"
0711 51 00,"-- Гъби от рода Agaricus"
0711 59 00,"-- Други"
0711 90,"- Други зеленчуци; зеленчукови смеси"
0711,"-- Зеленчуци"
0711 90 10,"--- Пиперки от рода Capsicum или от рода Pimenta, с изключение на сладките пиперки"
0711 90 30,"--- Сладка царевица"
0711 90 50,"--- Лук"
0711 90 70,"--- Каперси"
0711 90 80,"--- Други"
0711 90 90,"-- Зеленчукови смеси"
0712,"Зеленчуци, сушени, дори нарязани на парчета или резенки, смлени или на прах, но необработени по друг начин"
0712 20 00,"- Лук"
,"- Гъби, гъби от видовете Auricularia spp. /юдино ухо/и Тremella spp. и трюфели"
0712 31 00,"-- Гъби от рода Agaricus"
0712 32 00,"-- Гъби от вида Auricularia spp. /юдино ухо/"
0712 33 00,"-- Гъби от вида Тremella spp."
0712 34 00,"-- Шийтаке (Lentinus edodes)"
0712 39 00,"-- Други"
0712 90,"- Други зеленчуци; зеленчукови смеси"
0712 90 05,"-- Картофи, дори нарязани на парчета или резенки, но необработени по друг начин"
0712,"-- Сладка царевица (Zea mays var. saccharata)"
0712 90 11,"--- Хибридна, за посев"
0712 90 19,"--- Друга"
0712 90 30,"-- Домати"
0712 90 50,"-- Моркови"
0712 90 90,"-- Други"
0713,"Бобови зеленчуци, сушени, без шушулките, дори с обелени люспи или начупени"
0713 10,"- Грах (Pisum sativum)"
0713 10 10 ,"-- За посев"
0713 10 90 ,"-- Друг"
0713 20 00 ,"- Нахут (Garbanzos)"
,"- Фасул (Vigna spp., Phaseolus spp.)"
0713 31 00 ,"-- Фасул от видовете Vigna mungo (L.) Hepper или Vigna radiata (L.) Wilczek"
0713 32 00 ,"-- Ситен червен фасул от вида Adzuki (Phaseolus или Vigna angularis)"
0713 33,"-- Фасул, обикновен (Phaseolus vulgaris)"
0713 33 10 ,"--- За посев"
0713 33 90 ,"--- Друг"
0713 34 00 ,"-- Бобови растения от видовете Vigna subterranea или Voandzeia subterranea"
0713 35 00 ,"-- Папуда (Vigna unguiculata)"
0713 39 00 ,"-- Друг"
0713 40 00 ,"- Леща"
0713 50 00,"- Видове бакла (Vicia faba var. major, Vicia faba var. equina, Vicia faba var. minor)"
0713 60 00,"- Бобови растения от вида Cajanus cajan"
0713 90 00,"- Други"
0714,"Корени от маниока, арарут или салеп, земни ябълки, сладки картофи и подобни корени и грудки с високо съдържание на нишесте или инулин, пресни, охладени, замразени или сушени, дори нарязани на парчета или агломерирани под формата на гранули; сърцевина на сагово дърво"
0714 10 00,"- Корени от маниока (cassava)"
0714 20,"- Сладки картофи"
0714 20 10,"-- Пресни, цели, предназначени за консумация от човека"
0714 20 90,"-- Други"
0714 30 00,"- Игнам (индийски картоф) (Dioscorea spp.)"
0714 40 00,"- Таро (Colocasia spp.)"
0714 50 00,"- Yautia (Xanthosoma spp.)"
0714 90,"- Други"
0714 90 20,"-- Корени от арарут и от салеп и подобни корени и грудки с високо съдържание на нишесте"
0714 90 90,"-- Други"
08,"ГЛАВА 8 - ПЛОДОВЕ, ГОДНИ ЗА КОНСУМАЦИЯ; ЦИТРУСОВИ ИЛИ ПЪПЕШОВИ КОРИ"
0801,"Кокосови орехи, бразилски орехи, кашу, пресни или сушени, дори без черупките им или обелени"
,"- Кокосови орехи"
0801 11 00,"-- Изсушени"
0801 12 00,"-- С вътрешната черупка (ендокарп)"
0801 19 00,"-- Други"
,"- Бразилски орехи"
0801 21 00 ,"-- С черупки"
0801 22 00 ,"-- Без черупки"
,"- Кашу"
0801 31 00 ,"-- С черупки"
0801 32 00 ,"-- Без черупки"
0802,"Други черупкови плодове, пресни или сушени, дори без черупките им или обелени"
,"- Бадеми"
0802 11,"-- С черупки"
0802 11 10 ,"--- Горчиви"
0802 11 90 ,"--- Други"
0802 12,"-- Без черупки"
0802 12 10 ,"--- Горчиви"
0802 12 90 ,"--- Други"
,"- Лешници (Corylus spp.)"
0802 21 00 ,"-- С черупки"
0802 22 00 ,"-- Без черупки"
,"- Обикновени орехи"
0802 31 00 ,"-- С черупки"
0802 32 00 ,"-- Без черупки"
,"- Кестени (Castanea spp.)"
0802 41 00,"-- С черупки"
0802 42 00,"-- Без черупки"
,"- Шамфъстък"
0802 51 00 ,"-- С черупки"
0802 52 00 ,"-- Без черупки"
,"- Орехи „макадамия“"
0802 61 00 ,"-- С черупки"
0802 62 00 ,"-- Без черупки"
0802 70 00,"- Орехи от кола (Cola spp.)"
0802 80 00,"- Орехи от арека"
,"- Други"
0802 91 00,"-- Семена от пиния, с черупки"
0802 92 00,"-- Семена от пиния, без черупки"
0802 99,"-- Други"
0802 99 10 ,"--- Пеканови орехи"
0802 99 90,"--- Други"
0803,"Банани, включително хлебните, пресни или сушени"
0803 10,"- Хлебни банани"
0803 10 10 ,"-- Пресни"
0803 10 90,"-- Сушени"
0803 90,"- Други"
0803,"-- Пресни"
0803 90 11 ,"--- Plátano de Canarias"
0803 90 19 ,"--- Други"
0803 90 90,"-- Сушени"
0804,"Фурми, смокини, ананаси, авокадо, гуаяви, манго и мангустани, пресни или сушени"
0804 10 00,"- Фурми"
0804 20,"- Смокини"
0804 20 10,"-- Пресни"
0804 20 90,"-- Сушени"
0804 30 00 ,"- Ананаси"
0804 40 00 ,"- Авокадо"
0804 50 00 ,"- Гуаяви, манго и мангустани"
0805,"Цитрусови плодове, пресни или сушени"
0805 10,"- Портокали"
0805,"-- Сладки портокали, пресни"
0805 10 22 ,"--- Пъпови портокали (Navel oranges)"
0805 10 24 ,"--- Персийски (обикновени) портокали (White oranges)"
0805 10 28 ,"--- Други"
0805 10 80 ,"-- Други"
,"- Мандарини (включително тангерини и сатсумаси); клементинки, wilkings и подобни цитрусови хибриди"
0805 21,"-- Мандарини (включително тангерини и сатсумаси)"
0805 21 10 ,"--- Cатсумаси"
0805 21 90 ,"--- Други"
0805 22 00 ,"-- Клементинки"
0805 29 00,"-- Други"
0805 40 00 ,"- Грейпфрути и помело"
0805 50,"- Лимони (Citrus limon, Citrus limonum) и зелени лимони (Citrus aurantifolia, Citrus latifolia)"
0805 50 10 ,"-- Лимони (Citrus limon, Citrus limonum)"
0805 50 90 ,"-- Зелени лимони (Citrus aurantifolia, Citrus latifolia)"
0805 90 00,"- Други"
0806,"Грозде, прясно или сушено"
0806 10,"- Прясно"
0806 10 10 ,"-- Трапезно"
0806 10 90 ,"-- Друго"
0806 20,"- Сушено"
0806 20 10,"-- Коринтски стафиди"
0806 20 30,"-- Султански стафиди"
0806 20 90,"-- Друго"
0807,"Пъпеши (в това число и дините) и папаи, пресни"
,"- Пъпеши (в това число и дините)"
0807 11 00,"-- Дини"
0807 19 00,"-- Други"
0807 20 00,"- Папаи"
0808,"Ябълки, круши и дюли, пресни"
0808 10,"- Ябълки"
0808 10 10 ,"-- Предназначени за промишлени цели, в насипно състояние, в периода от 16 септември до 15 декември"
0808 10 80 ,"-- Други"
0808 30,"- Круши"
0808 30 10 ,"-- Предназначени за промишлени цели, в насипно състояние, в периода от 1 август до 31 декември"
0808 30 90 ,"-- Други"
0808 40 00 ,"- Дюли"
0809,"Кайсии, череши, праскови (включително брюнони и нектарини), сливи и трънки, пресни"
0809 10 00 ,"- Кайсии"
,"- Череши"
0809 21 00 ,"-- Вишни (Prunus cerasus)"
0809 29 00 ,"-- Други"
0809 30,"- Праскови, включително брюнони и нектарини"
0809 30 20 ,"-- Плоски праскови (Prunus persica var. platycarpa) и плоски нектарини (Prunus persica var. platerina)"
0809,"-- Други"
0809 30 30 ,"--- Брюнони и нектарини"
0809 30 80 ,"--- Други"
0809 40,"- Сливи и трънки"
0809 40 05 ,"-- Сливи"
0809 40 90,"-- Трънки"
0810,"Други плодове, пресни"
0810 10 00 ,"- Ягоди"
0810 20,"- Малини, къпини или черници, кръстоска на малина и къпина"
0810 20 10 ,"-- Малини"
0810 20 90 ,"-- Други"
0810 30,"- Френско грозде, включително касис и цариградско грозде"
0810 30 10,"-- Черно френско грозде (касис)"
0810 30 30,"-- Червено френско грозде"
0810 30 90,"-- Друго"
0810 40,"- Боровинки и други плодове от рода Vaccinium"
0810 40 10 ,"-- Боровинки от вида Vaccinium vitis-idaea"
0810 40 30 ,"-- Боровинки от вида Vaccinium myrtillus"
0810 40 50 ,"-- Плодове от висока боровинка (от видовете Vaccinium macrocarpon и Vaccinium corymbosum)"
0810 40 90 ,"-- Други"
0810 50 00 ,"- Киви"
0810 60 00,"- Дуриани"
0810 70 00 ,"- Райски ябълки"
0810 90,"- Други"
0810 90 20,"-- Тамарини, ябълки от бразилско дърво (кашу), личи, плодове от хлебно дърво, саподила, маракуя, карамбол и питайя"
0810 90 75,"-- Други"
0811,"Плодове, неварени или варени във вода или на пара, замразени, дори с прибавка на захар или други подсладители"
0811 10,"- Ягоди"
0811,"-- С прибавка на захар или други подсладители"
0811 10 11,"--- С тегловно съдържание на захар, превишаващо 13 %"
0811 10 19,"--- Други"
0811 10 90,"-- Други"
0811 20,"- Малини, къпини, черници, кръстоска на малини и къпини, френско грозде, включително касис и цариградско грозде"
0811,"-- С прибавка на захар или други подсладители"
0811 20 11,"--- С тегловно съдържание на захар, превишаващо 13 %"
0811 20 19,"--- Други"
0811,"-- Други"
0811 20 31,"--- Малини"
0811 20 39,"--- Черно френско грозде (касис)"
0811 20 51,"--- Червено френско грозде"
0811 20 59,"--- Къпини или черници"
0811 20 90,"--- Други"
0811 90,"- Други"
0811,"-- С прибавка на захар или други подсладители"
0811,"--- С тегловно съдържание на захар, превишаващо 13 %"
0811 90 11,"---- Тропически плодове и черупкови тропически плодове"
0811 90 19,"---- Други"
0811,"--- Други"
0811 90 31,"---- Тропически плодове и черупкови тропически плодове"
0811 90 39,"---- Други"
0811,"-- Други"
0811 90 50,"--- Боровинки от вида Vaccinium myrtillus"
0811 90 70,"--- Боровинки от видовете Vaccinium myrtilloides и Vaccinium angustifolium"
0811,"--- Череши"
0811 90 75,"---- Вишни (Prunus cerasus)"
0811 90 80,"---- Други"
0811 90 85,"--- Тропически плодове и черупкови тропически плодове"
0811 90 95,"--- Други"
0812,"Плодове и черупкови плодове, временно консервирани, но негодни за директна консумация в това състояние"
0812 10 00,"- Череши"
0812 90,"- Други"
0812 90 25,"-- Кайсии; портокали"
0812 90 30,"-- Папая"
0812 90 40,"-- Боровинки (плодове от вида Vaccinium myrtillus)"
0812 90 70,"-- Гуаяви, манго, мангустани, тамарини, ябълки от бразилско дърво (кашу), плодове от хлебно дърво, личи и саподила, маракуя, карамбол, питайя и тропически орехи"
0812 90 98,"-- Други"
0813,"Плодове сушени, различни от тези от № 0801 до 0806; смеси от сушени плодове или от черупкови плодове от настоящата глава"
0813 10 00,"- Кайсии"
0813 20 00,"- Сливи"
0813 30 00,"- Ябълки"
0813 40,"- Други плодове"
0813 40 10,"-- Праскови, включително брюнони и нектарини"
0813 40 30,"-- Круши"
0813 40 50,"-- Папаи"
0813 40 65,"-- Тамарини, ябълки от бразилско дърво (кашу), личи, плодове от хлебно дърво, саподила, маракуя, карамбол и питайя"
0813 40 95,"-- Други"
0813 50,"- Смеси от сушени плодове или от черупкови плодове от настоящата глава"
0813,"-- Смеси от сушени плодове, различни от тези от № 0801 до 0806"
0813,"--- Без сливи"
0813 50 12,"---- От папая, тамарини, ябълки от кашу, личи, плодове от хлебно дърво, саподила, маракуя, карамбол и питайя"
0813 50 15,"---- Други"
0813 50 19,"--- Със сливи"
0813,"-- Смеси, изключително от черупкови плодове от № 0801 и 0802"
0813 50 31,"--- От черупкови тропически плодове"
0813 50 39,"--- Други"
0813,"-- Други смеси"
0813 50 91,"--- Без сливи или смокини"
0813 50 99,"--- Други"
0814 00 00,"Кори от цитрусови плодове или от пъпеши и дини, пресни, замразени, поставени във вода - солена, със сероводород или с прибавка на други вещества, подсигуряващи временното им консервиране, или сушени"
09,"ГЛАВА 9 - КАФЕ, ЧАЙ, МАТЕ И ПОДПРАВКИ"
0901,"Кафе, дори печено или декофеинизирано; черупки и люспи от кафе; заместители на кафе, съдържащи кафе, независимо от съотношението в сместа"
,"- Кафе сурово"
0901 11 00 ,"-- Недекофеинизирано"
0901 12 00 ,"-- Декофеинизирано"
,"- Кафе печено"
0901 21 00 ,"-- Недекофеинизирано"
0901 22 00 ,"-- Декофеинизирано"
0901 90,"- Други"
0901 90 10,"-- Черупки и люспи от кафе"
0901 90 90 ,"-- Заместители на кафе, съдържащи кафе"
0902,"Чай, дори ароматизиран"
0902 10 00,"- Зелен чай (неферментирал) в директни опаковки, със съдържание, непревишаващо 3 kg"
0902 20 00,"- Зелен чай (неферментирал) в друг вид опаковки"
0902 30 00,"- Черен чай (ферментирал) и частично ферментирал чай, в директни опаковки, със съдържание, непревишаващо 3 kg"
0902 40 00,"- Черен чай (ферментирал) и частично ферментирал чай, в друг вид опаковки"
0903 00 00,"Мате"
0904,"Пипер (от рода Piper); плодове от рода Capsicum или от рода Pimenta, сушени, или раздробени, или смлени"
,"- Пипер"
0904 11 00,"-- Нераздробен, нито смлян"
0904 12 00,"-- Раздробен или смлян"
,"- Плодове от рода Capsicum или от рода Pimenta"
0904 21,"-- Сушени, нераздробени нито смлени"
0904 21 10,"--- Сладки пиперки (Capsicum annuum)"
0904 21 90,"--- Други"
0904 22 00,"-- Раздробени или смлени"
0905,"Ванилия"
0905 10 00,"- Нераздробена, нито смляна"
0905 20 00,"- Раздробена или смляна"
0906,"Канела и канелени цветове"
,"- Нераздробени, нито смлени"
0906 11 00,"-- Канела (Cinnamomum zeylanicum Blume)"
0906 19 00,"-- Други"
0906 20 00,"- Раздробени или смлени"
0907,"Карамфил (цели плодове, пъпки и дръжки)"
0907 10 00,"- Нераздробен, нито смлян"
0907 20 00,"- Раздробен или смлян"
0908,"Индийски орехчета, обвивки на индийски орехчета, кардамоми"
,"- Индийски орехчета"
0908 11 00,"-- Нераздробени, нито смлени"
0908 12 00,"-- Раздробени или смлени"
,"- Обвивки на индийски орехчета"
0908 21 00,"-- Нераздробени, нито смлени"
0908 22 00,"-- Раздробени или смлени"
,"- Кардамоми"
0908 31 00,"-- Нераздробени, нито смлени"
0908 32 00,"-- Раздробени или смлени"
0909,"Семена от анасон, звезден анасон, резене, кориандър, кимион, ким; плодове от хвойна"
,"- Семена от кориандър"
0909 21 00,"-- Нераздробени, нито смлени"
0909 22 00,"-- Раздробени или смлени"
,"- Семена от кимион"
0909 31 00,"-- Нераздробени, нито смлени"
0909 32 00,"-- Раздробени или смлени"
,"- Семена от анасон, звезден анасон, ким или резене; плодове от хвойна"
0909 61 00,"-- Нераздробени, нито смлени"
0909 62 00,"-- Раздробени или смлени"
0910,"Джинджифил (исиот), шафран, куркума, мащерка, дафинови листа, къри и други подправки"
,"- Джинджифил (исиот)"
0910 11 00,"-- Нераздробен, нито смлян"
0910 12 00,"-- Раздробен или смлян"
0910 20,"- Шафран"
0910 20 10,"-- Нераздробен, нито смлян"
0910 20 90,"-- Раздробен или смлян"
0910 30 00,"- Куркума"
,"- Други подправки"
0910 91,"-- Смеси, посочени в забележка 1 б) на настоящата глава"
0910 91 05,"--- Къри"
0910,"--- Други"
0910 91 10,"---- Нераздробени, нито смлени"
0910 91 90,"---- Раздробени или смлени"
0910 99,"-- Други"
0910 99 10,"--- Семена от сминдух"
0910,"--- Мащерка"
0910,"---- Нераздробена, нито смляна"
0910 99 31,"----- Мащерка от вида Thymus serpyllum L."
0910 99 33,"----- Друга"
0910 99 39,"---- Раздробена или смляна"
0910 99 50,"--- Дафинови листа"
0910,"--- Други"
0910 99 91,"---- Нераздробени, нито смлени"
0910 99 99,"---- Раздробени или смлени"
10,"ГЛАВА 10 - ЖИТНИ РАСТЕНИЯ"
1001,"Пшеница и смес от пшеница и ръж"
,"- Твърда пшеница"
1001 11 00,"-- За посев"
1001 19 00,"-- Друга"
,"- Други"
1001 91,"-- За посев"
1001 91 10,"--- Лимец"
1001 91 20,"--- Мека пшеница и смес от пшеница и ръж"
1001 91 90,"--- Други"
1001 99 00,"-- Други"
1002,"Ръж"
1002 10 00,"- За посев"
1002 90 00,"- Други"
1003,"Ечемик"
1003 10 00,"- За посев"
1003 90 00,"- Друг"
1004,"Овес"
1004 10 00,"- За посев"
1004 90 00,"- Други"
1005,"Царевица"
1005 10,"- За посев"
1005,"-- Хибридна"
1005 10 13,"--- Трилинеен (three-cross) хибрид"
1005 10 15,"--- Прост хибрид"
1005 10 18,"--- Друга хибридна"
1005 10 90,"-- Друга"
1005 90 00,"- Друга"
1006,"Ориз"
1006 10,"- Неолющен ориз"
1006 10 10,"-- За посев"
1006,"-- Друг"
1006 10 30,"--- С кръгли зърна"
1006 10 50,"--- Със средни зърна"
1006,"--- С дълги зърна"
1006 10 71,"---- Със съотношение дължина/широчина, по-голямо от 2, но по-малко от 3"
1006 10 79,"---- Със съотношение дължина/широчина 3 или повече"
1006 10 90,"--- Друг"
1006 20,"- Олющен ориз (Cargo или кафяв)"
1006,"-- Пропарен"
1006 20 11,"--- С кръгли зърна"
1006 20 13,"--- Със средни зърна"
1006,"--- С дълги зърна"
1006 20 15,"---- Със съотношение дължина/широчина, по-голямо от 2, но по-малко от 3"
1006 20 17,"---- Със съотношение дължина/широчина 3 или повече"
1006 20 19,"--- Друг"
1006,"-- Друг"
1006 20 92,"--- С кръгли зърна"
1006 20 94,"--- Със средни зърна"
1006,"--- С дълги зърна"
1006 20 96,"---- Със съотношение дължина/широчина, по-голямо от 2, но по-малко от 3"
1006 20 98,"---- Със съотношение дължина/широчина 3 или повече"
1006 20 99,"--- Друг"
1006 30,"- Ориз, полубланширан или бланширан (избелен), дори полиран или гланциран"
1006,"-- Ориз, полубланширан"
1006,"--- Пропарен"
1006 30 21,"---- С кръгли зърна"
1006 30 23,"---- Със средни зърна"
1006,"---- С дълги зърна"
1006 30 25,"----- Със съотношение дължина/широчина, по-голямо от 2, но по-малко от 3"
1006 30 27,"----- Със съотношение дължина/широчина 3 или повече"
1006 30 29,"---- Друг"
1006,"--- Друг"
1006 30 42,"---- С кръгли зърна"
1006 30 44,"---- Със средни зърна"
1006,"---- С дълги зърна"
1006 30 46,"----- Със съотношение дължина/широчина, по-голямо от 2, но по-малко от 3"
1006 30 48,"----- Със съотношение дължина/широчина 3 или повече"
1006 30 49,"---- Друг"
1006,"-- Ориз, бланширан (избелен)"
1006,"--- Пропарен"
1006 30 61,"---- С кръгли зърна"
1006 30 63,"---- Със средни зърна"
1006,"---- С дълги зърна"
1006 30 65,"----- Със съотношение дължина/широчина, по-голямо от 2, но по-малко от 3"
1006 30 67,"----- Със съотношение дължина/широчина 3 или повече"
1006 30 69,"---- Друг"
1006,"--- Друг"
1006 30 92,"---- С кръгли зърна"
1006 30 94,"---- Със средни зърна"
1006,"---- С дълги зърна"
1006 30 96,"----- Със съотношение дължина/широчина, по-голямо от 2, но по-малко от 3"
1006 30 98,"----- Със съотношение дължина/широчина 3 или повече"
1006 30 99,"---- Друг"
1006 40 00,"- Ориз, натрошен"
1007,"Сорго на зърна"
1007 10,"- За посев"
1007 10 10,"-- Хибрид, за посев"
1007 10 90,"-- Друго"
1007 90 00,"- Други"
1008,"Елда, просо и канарско просо; други житни растения"
1008 10 00,"- Елда"
,"- Просо"
1008 21 00,"-- За посев"
1008 29 00,"-- Друго"
1008 30 00,"- Канарско просо"
1008 40 00,"- Фонио (Digitaria spp.)"
1008 50 00,"- Киноа (Chenopodium quinoa)"
1008 60 00,"- Тритикале"
1008 90 00,"- Други житни растения"
11,"ГЛАВА 11 - МЕЛНИЧАРСКИ ПРОДУКТИ; МАЛЦ; СКОРБЯЛА И НИШЕСТЕ; ИНУЛИН; ПШЕНИЧЕН ГЛУТЕН"
1101 00,"Брашно пшенично или брашно от смес от пшеница и ръж"
,"- Пшенично брашно"
1101 00 11,"-- От твърда пшеница"
1101 00 15,"-- От лимец и от мека пшеница"
1101 00 90,"- От смес от пшеница и ръж"
1102,"Брашна от житни растения, различни от пшеничното или от брашното от смес от пшеница и ръж"
1102 20,"- Царевично брашно"
1102 20 10,"-- С тегловно съдържание на мазнини, по-малко или равно на 1,5 %"
1102 20 90,"-- Друго"
1102 90,"- Други"
1102 90 10,"-- Ечемичено брашно"
1102 90 30,"-- Овесено брашно"
1102 90 50,"-- Оризово брашно"
1102 90 70,"-- Ръжено брашно"
1102 90 90,"-- Други"
1103,"Едрозърнест и дребнозърнест грис и агломерати под формата на гранули, от житни растения"
